Dataset	Clipped	1																														
Well Number	Reporter	Rn	1	2	3	4	5	6	7	8	9	10	11	12	13	14	15	16	17	18	19	20	21	22	23	24	25	26	27	28	29	30
288	Sample.288		-0.003670952	0.103437143	0.079670943	0.102662673	-0.091198265	-0.086006249	0.147134857	-0.199029407	0.62281966	-0.042526922	-0.217189138	0.110929069	0.28058015	0.97814031	1.713892271	2.814076302	4.395885186	6.85674966	7.937991753	9.494473549	10.09515357	10.58034878	10.87691356	11.04806722	11.22406466	11.33191089	10.82613672	11.36759872	11.24270224	11.56742987
289	Sample.289		0.147938622	0.53179531	0.060402573	-0.234751113	0.219399486	-0.061486623	0.031212144	-0.228333521	0.361077136	-0.155723925	0.091257306	0.033548732	0.571899443	0.585460786	1.260161018	2.908634855	4.696449059	6.686638412	8.104872897	9.368428745	10.40827673	10.81040064	11.12159551	11.02791186	11.43459769	11.2021361	11.20839437	11.26135659	11.08849628	11.25517769
290	Sample.290		0.029809592	-0.278274526	0.398795947	0.629582122	0.388496421	-0.220741763	-0.1241881	0.30115884	0.048025235	0.064729072	0.033869102	0.225848735	0.609282765	0.682238488	1.557800128	2.539196957	4.307683355	6.562072416	8.360071158	9.43248065	9.840522738	10.76699244	10.91014688	11.11044504	11.06494357	11.40360275	11.21912717	11.12679292	11.13919414	11.52386926
291	Sample.291		0.078681954	0.186622133	0.318247905	-0.300360034	0.034693687	0.219345237	0.298849334	-0.061366423	0.158891444	0.020661452	0.297796326	0.228604145	0.509800353	0.634054308	1.684674859	2.65114313	4.533734975	6.127656194	7.959271795	9.312013756	10.05500949	10.51898172	11.00214525	11.09790193	11.05211347	11.3550776	11.35240279	11.25983495	11.14167871	11.40005802
292	Sample.292		0.212023695	0.032348322	-0.222801184	0.03241286	-0.149089333	0.111921187	-0.065065022	-0.199275965	0.16235528	-0.518577699	0.199295017	0.366489253	0.58899219	0.586919085	1.502126132	3.062602901	4.168815218	6.39905196	8.163025104	9.317786942	10.54363233	10.50871968	10.84589916	10.94947061	11.16661557	11.40251631	11.15801257	11.27069472	11.99226198	11.46119507
293	Sample.293		0.049272529	0.148810431	0.392376251	-0.182666378	0.497583379	-0.379164673	-0.087518474	0.112067273	-0.095739497	-0.088045594	0.002016481	0.118019995	0.159394523	0.692376257	2.025029629	2.908171124	4.189936702	6.375446499	7.796246567	9.6235839	10.2181297	10.60813297	10.88223385	11.1056117	10.65146135	11.40309674	11.6396539	11.44662749	11.27020517	11.34505091
294	Sample.294		-0.034254864	0.493806171	0.350087679	0.02326884	0.083746083	-0.359617612	-0.099911398	0.411092075	-0.197267966	-0.129485057	0.142743941	0.242484943	0.379497978	1.001644454	1.735671569	2.430916265	4.403482059	6.484114761	8.42310235	9.554022636	10.06806564	10.74141799	11.06311753	11.16291201	11.4825844	11.30730349	11.48660728	11.28536083	11.3808489	11.1465797
295	Sample.295		0.091930199	-0.227523333	-0.046191606	-0.341989509	0.185077085	-0.311286276	-0.253106015	0.445580099	0.096096121	-0.19502757	0.091173973	0.144165536	0.541644788	1.109845539	1.767871983	2.761977602	4.465533977	6.562973244	8.060493948	9.376792044	10.00738399	10.50608144	10.86782282	10.91303887	11.47362035	11.48049942	11.38503353	11.36534061	11.10194808	11.35847698
296	Sample.296		0.321655198	0.078046216	0.255056119	-0.017620355	-0.000286151	-0.011911547	-0.092355997	0.462668737	-0.050505653	-0.127901931	0.568606015	0.318712986	0.205939931	1.407003607	1.949445619	2.835972151	4.673116246	6.367379649	8.276924502	9.34454661	10.27013366	10.83600488	10.77464943	11.39855916	11.16065687	11.34249849	11.12074824	11.03755391	11.15753622	11.07400895
297	Sample.297		0.384834311	-0.074159432	0.02013926	0.100927468	0.141434882	-0.299600522	-0.098447776	-0.159201475	0.175643364	0.023429851	0.243232217	0.395162403	0.379565971	0.680849267	1.522610859	2.636641591	4.357349403	6.554883481	7.90067795	9.181615626	10.35810041	10.6110582	10.77962216	10.87043732	11.63648895	11.37896109	11.30303457	11.47428863	11.55048892	10.93284125
298	Sample.298		0.458615329	0.054928877	0.012858482	-0.250331187	-0.148282528	-0.107231922	-0.399867721	0.144935463	-0.012851474	0.210511133	-0.076266425	-0.093713944	0.288905206	0.880234701	1.499414843	2.58546862	4.50828943	6.389838383	8.302850335	9.279434799	9.920232133	10.86825563	10.76120006	11.09663065	11.11581681	11.1458548	11.24474622	11.36463573	11.38703705	11.14904704
299	Sample.299		-0.224119149	0.371636172	-0.478794401	-0.002654709	-0.170750267	0.452780104	0.326189505	-0.385277853	-0.211685481	0.181194463	-0.112127927	0.153777486	0.462632273	0.863277616	1.595380004	2.639039233	4.302092291	6.17454796	8.195609562	9.162324692	10.17209011	10.67654255	11.03931494	11.04192563	11.26289385	11.55828647	11.2714357	11.8610028	11.22336103	11.2795396
300	Sample.300		-0.014082549	0.231296923	-0.040462309	-0.147434529	-0.23619538	-0.165626172	0.320908804	0.095410347	0.229715394	0.215528564	0.430042351	0.300794673	0.467768169	0.891214908	1.602103653	2.639044343	4.3436311	6.097213779	8.110970194	9.623004787	10.08235614	10.75364635	11.53434065	10.71908337	11.20107323	11.16273841	11.52460259	11.61703006	11.00653595	10.96632516
301	Sample.301		-0.056810632	0.145841656	0.188780248	-0.099997019	-0.046073589	-0.006897716	0.186138846	-0.691913497	0.039798443	-0.184587666	-0.023343717	0.109114022	0.503421809	0.883664643	2.014037354	2.582303736	4.198265439	6.359472832	8.240067862	9.137087764	10.55287964	10.75808218	11.16284741	10.95485146	10.86979855	11.40812691	11.25541507	11.36556505	11.48258542	11.58745937
302	Sample.302		0.015264127	0.277867961	-0.122787631	-0.1920469	0.106699584	0.100402148	-0.279605838	0.195505808	0.292860629	-0.066013705	0.248909893	0.074315858	0.412628938	0.958389488	1.637234479	2.664279395	4.392124456	6.149854111	7.986751264	9.686871246	10.36139874	10.77867958	10.80957286	11.01024015	11.22988737	11.39455417	11.18431206	11.44036796	10.96812791	10.94261365
303	Sample.303		0.175108351	0.087945817	0.460164658	0.052090929	-0.184255893	0.085540936	-0.196273797	0.192073667	-0.096897392	0.414114788	-0.157574417	0.247856954	0.505983948	0.811483158	1.552844344	2.712550207	4.726883272	6.423075055	7.814086956	9.565662472	10.45052571	10.44069149	10.81039777	11.01092656	11.04001603	11.46099285	10.99510859	11.13339436	11.45467253	11.13251333
304	Sample.304		-0.174832357	-0.49362708	-0.209165807	0.03527799	0.379445027	-0.110592237	0.115006573	0.159553559	0.225379192	0.197532813	-0.079627532	0.238820884	0.848050519	0.944379233	1.47197584	2.625625536	4.598227045	6.439259661	8.146675151	9.59177499	10.47151867	10.3737635	10.81460049	11.1965025	11.04946525	11.13361795	11.26734597	11.0205797	11.60147819	11.47520353
305	Sample.305		0.056881035	0.328055096	0.251781779	-0.111139223	0.127792834	0.16976981	0.297741327	-0.051324436	0.365882548	-0.16190074	0.057371538	0.000637615	0.756553717	0.887312303	1.757290148	2.91294626	4.680963271	6.185120535	8.309686391	9.463659319	10.24730358	10.45372795	10.73618584	10.77272217	11.14569271	11.02369354	11.22737751	11.39685977	11.11100541	11.32813238
306	Sample.306		0.142270593	-0.021672007	-0.396701237	0.070121671	0.277020128	-0.186276999	0.03839785	-0.298901387	0.213810714	0.145849445	0.023723088	0.15197511	0.477852512	0.823798112	1.481187989	2.564680565	4.437697887	6.71253821	8.41147566	8.703114948	10.30081823	10.30494692	10.81009341	10.75291038	11.35193257	11.75391723	11.20918348	11.23702759	11.35635687	11.183844
307	Sample.307		-0.211147465	-0.166977163	-0.082635994	0.060160134	0.352266492	0.467125187	0.245008298	0.164671331	0.094485683	-0.017421133	-0.073506922	0.264451807	0.304108312	1.020749769	1.649900038	2.524707918	4.260006411	6.439848043	8.258830469	9.474345989	10.14354575	10.58707749	10.52247163	11.19818664	11.30159655	11.51999681	11.19787271	11.29609207	11.17853701	11.34887776
308	Sample.308		-0.132581516	0.111276172	-0.156846659	-0.079834072	0.014990738	-0.041006649	-0.091551184	-0.040446119	0.072413157	0.230323639	0.351251696	0.115453816	0.811411189	1.081221378	1.798248259	2.950209523	4.621096201	6.52221727	8.128275381	9.086483174	10.19467044	10.93130701	11.214153	11.30254222	11.12389011	11.2740614	11.47981103	11.0084879	11.38502098	11.26064058
309	Sample.309		0.211284901	-0.016214737	0.111573658	0.288537636	0.25830829	-0.004695144	0.215723107	0.163156113	-0.225516776	0.237440051	0.374734248	0.522368493	0.410950212	0.950335723	1.460152614	2.696260894	4.64217453	6.516118729	8.13573335	9.157665975	10.40632033	10.57073177	10.46187944	11.26697686	11.23719123	10.99534761	11.10222135	11.44912998	11.11558545	11.11626969
310	Sample.310		-0.228925827	0.273728429	0.239720707	0.199180727	-0.175836916	0.027051049	-0.354493555	0.070188565	-0.215800525	-0.00765143	-0.168712534	0.470846904	0.656780513	0.993913176	1.591846388	2.713962791	4.444256557	6.467503355	7.730365208	9.122790284	10.52545578	10.84765824	11.1159064	11.14972572	11.20949617	11.05563748	10.94747785	10.7425452	11.5876968	11.29590581
311	Sample.311		0.297551243	-0.12891182	0.17183647	0.354139213	-0.119973895	-0.100644979	-0.087201981	0.078002468	-0.489367076	0.179916679	0.312168422	0.035493068	0.424653175	0.887791899	1.920538076	2.743141081	4.119254521	6.842228974	8.489641166	9.629501742	10.3390231	10.45745838	11.22064167	11.24373545	10.91961609	10.94175309	11.50491627	11.0367246	11.34758713	10.95191654
312	Sample.312		-0.10648125	0.111121847	0.354886839	0.073929802	0.197877537	-0.145704663	-0.181262585	0.326256103	0.068117347	0.202019762	-0.145837554	0.222220598	0.446410323	1.076694057	1.539504003	2.965055679	4.096099761	6.320201799	8.036781442	9.3959755	10.53323286	10.35238891	10.8181079	11.1201296	11.11159897	11.34771222	11.46267401	11.45231933	11.14726682	11.37341479
313	Sample.313		0.500213036	-0.114438717	0.135590072	-0.108368362	0.001815424	0.092105127	-0.162739579	0.147682787	-0.057402108	7.00E-05	0.300175597	0.490133959	0.276582528	0.927430522	1.760648324	2.627966038	4.414487547	6.248538193	8.480699137	9.427563089	10.08701832	10.32365761	10.96682588	10.7712966	10.92630127	11.47419135	11.37559177	11.62540076	11.5898795	11.19695614
314	Sample.314		0.032951518	0.19617606	0.188266807	0.153281233	0.075497917	-0.126743935	0.081647856	-0.187475557	0.118681827	-0.125922291	0.003357308	0.013569607	0.411305873	0.901486725	1.336017609	2.980225361	4.375513894	6.114227062	8.366466228	9.584739452	10.52869895	10.73193244	11.01479502	11.20878056	11.4542956	11.30995485	11.24441747	11.55498383	11.3899442	11.14433508
315	Sample.315		0.056714936	0.002128072	0.091449628	-0.353528502	0.330185381	-0.401322013	0.463345823	0.086178352	-0.117122106	0.086213714	0.101528731	0.341057047	0.530752823	0.748746723	1.882214665	3.182870432	4.599553625	6.620411018	8.315546329	9.296810213	10.48134978	10.95662659	11.2971177	11.25439431	11.19441076	11.38393199	11.10157299	11.29160647	11.20961284	11.25419403
316	Sample.316		0.167118099	0.034469452	0.15663726	-0.237775197	0.172051761	0.070594187	0.041461819	-0.021002955	0.133284111	-0.48460629	0.076204852	0.660098886	0.355440979	1.046082042	1.625306166	2.564305589	4.684594006	6.577546959	8.242940672	9.777370023	10.2354124	10.50653351	10.93068058	10.9958153	11.54105256	11.00851175	11.15569927	11.42907469	11.69854842	11.50104793
317	Sample.317		-0.14188527	0.21024805	0.145332662	0.059501532	0.138716762	0.224906998	0.084359193	-0.097023397	0.106885042	0.057544747	0.023338317	0.016660354	0.608270853	0.626050039	1.65940826	2.952822989	4.485073191	6.431837793	8.320132991	9.843357098	10.16380908	10.51520397	10.94531371	11.32276936	11.06119803	11.6257669	11.64660416	11.09786541	11.32277942	11.35169112
318	Sample.318		0.282177776	-0.313770348	0.262203392	-0.463625322	0.363575062	0.28867378	0.123456047	0.111286009	-0.386260317	0.201785881	0.128880559	0.23033941	0.28941581	1.064680971	1.436197796	2.933019511	4.23244046	6.334558222	8.109407459	9.431161295	9.838742152	10.61472472	10.52704674	11.39950898	11.00500317	11.19317325	11.61162414	11.19840126	11.69231611	11.22867679
319	Sample.319		-0.03756809	0.184534119	-0.0437582	0.051621769	0.307086844	-0.089812448	-0.043352326	0.30834879	-0.086319106	0.11428356	0.36588985	0.129168626	0.368440227	0.889781945	1.41983838	2.814104444	4.437883208	6.279080164	8.249449024	9.201684633	10.40654559	11.08036969	11.41869941	10.90000842	11.23581669	11.34721977	11.24885525	11.48246519	11.51784349	11.27226851
320	Sample.320		0.147013976	-0.072285416	0.114139644	0.112178057	0.052814832	-0.076466713	-0.24795767	0.153898861	0.001681346	0.015829397	0.284070905	0.537977663	0.603621675	0.603304773	1.813359789	2.908380529	4.703520309	6.729647926	8.200981936	9.225940947	10.19792433	10.76869368	10.73422239	11.26800571	11.3288896	11.11212879	11.40423142	11.35739446	11.46030616	11.26223647
321	Sample.321		-0.326892664	0.223159433	0.206858435	0.136808222	-0.037762326	0.202872724	0.145393759	-0.254292064	-0.347893136	0.229203327	-0.346075594	0.218619118	0.401557104	0.541096502	1.427712207	2.500234048	4.55069955	6.331663663	8.392059139	9.524119649	10.40008537	10.37826865	11.35967869	11.05708558	11.30813511	11.47660074	11.16526427	11.360147	11.57671919	11.22920444
322	Sample.322		-0.192097731	0.31758342	-0.142842104	-0.250902468	-0.024278784	0.106408326	-0.121959619	-0.114641688	0.383147041	-0.120306763	0.085929115	0.021482433	0.092662356	0.556438873	1.432501525	2.772248737	4.541223238	6.137576292	7.944678795	9.258221264	10.4620524	10.86662475	10.9933703	11.15757396	11.15843404	10.9047916	11.23664439	11.01455627	11.24607649	11.1719379
323	Sample.323		0.298502362	0.508355249	0.484418746	-0.462723457	0.018157514	0.093450095	0.158422653	0.097824879	0.372882536	0.083877709	0.10621171	0.228147514	0.430965285	0.6995906	2.080513144	2.613730322	4.359444217	6.697104914	7.959340079	9.13584306	10.58551221	10.64148766	11.0270324	11.07796113	11.25734954	11.36103732	11.51048475	11.26243403	11.2022872	11.22649363
324	Sample.324		-0.01328788	-0.395709112	0.029655554	-0.134517864	0.115532505	-0.293893697	0.02585168	-0.032439908	0.079658023	-0.090326984	0.452592498	0.641921896	0.244627975	0.766464837	1.681378651	3.145257705	4.476291511	6.10848256	8.381828196	9.511845279	10.34242712	10.64461829	10.83663316	10.9886052	11.0314807	10.91892679	11.34063677	11.4881586	11.25363699	11.30035664
325	Sample.325		-0.247198663	0.094527571	0.130173527	-0.179065675	-0.295155142	0.038216242	0.079148425	0.354369452	0.01121553	-0.092078077	0.039017296	0.319517117	0.389610677	0.985233172	1.530197358	2.848232584	4.653898027	6.758958179	8.381797966	9.59735563	9.880164399	10.491612	10.57668723	11.50109498	11.01948088	10.96098308	10.90920102	11.64570896	11.17869184	11.66530176
326	Sample.326		-0.235851423	-0.127621377	0.449823748	0.143805116	-0.004561299	0.158341269	-0.193151395	0.264245513	0.036596789	-0.03877853	-0.050641673	0.276111975	0.142861368	0.650200222	1.093801141	3.066237336	4.432578374	6.638645862	7.960321758	9.462504437	9.964612984	10.85895768	10.74563323	11.35446227	11.29195397	11.27953532	11.01345322	11.3357389	11.56215716	11.28151043
327	Sample.327		0.000526369	0.127665704	0.001812798	0.054317513	0.50926392	0.088821451	0.17511316	0.01962401	-0.110829107	0.42843779	0.119776934	0.518214189	0.651463811	0.550310457	1.574120449	2.664705034	4.14767132	6.298982484	7.977466328	9.258309829	9.904457409	10.74819958	10.74564985	11.04103788	11.15112587	11.53614154	11.46333802	11.28050721	11.45435467	11.52821736
328	Sample.328		0.126250779	0.037113011	-0.247878736	-0.13212406	0.029610845	-0.154768496	0.093376309	0.054200821	0.19881811	0.114705192	0.234684544	0.189556832	0.549625412	0.793689756	1.769970994	3.104635634	4.738659349	6.227711648	8.233771635	9.543139887	10.22608401	10.48992479	10.99051832	11.19117698	11.43988213	11.4330958	11.36478565	11.36955676	11.23623508	11.42833254
329	Sample.329		0.088757732	0.296549964	0.199588058	0.259791561	0.276187396	0.5962896	-0.084239351	0.01787979	-0.145765601	0.250441694	-0.424805568	0.646462511	0.482954529	1.307259415	1.414001173	2.848327732	4.505590744	6.251624423	7.873634488	9.429234842	9.859886625	10.46796808	11.08621937	10.71016807	11.3177945	11.05485821	11.33210469	11.43180711	11.43432657	11.34845942
330	Sample.330		0.046400395	-0.006497319	-0.279316375	-0.394465498	0.216514	0.093190969	-0.138096977	0.281435967	0.452468794	0.061834442	-0.103849105	0.259860918	0.329955454	0.757639418	1.494347389	2.711489893	4.136893235	6.346263371	8.072355809	9.710044902	10.44686811	10.44853713	10.91545619	11.333545	11.15605435	11.42645674	11.51329253	10.98853419	11.58228791	11.60071319
331	Sample.331		0.460270905	0.093230205	-0.011749708	-0.016845762	-0.094416627	0.130148864	-0.010152724	0.038744659	0.264843487	0.03086311	-0.141672997	0.131327497	0.232608906	0.844796451	1.381549303	2.805798236	4.269411329	6.550710417	8.307412901	9.52738463	10.42351655	10.84138915	10.52289092	10.65284395	11.15367109	10.94008976	11.35032595	11.38899508	10.94194469	11.04939213
332	Sample.332		0.036922611	0.247162741	-0.318746549	-0.031890539	0.206906164	-0.163154724	0.117791378	-0.141605981	0.131645002	0.065326215	-0.002067564	0.113924469	0.442196382	1.152017923	1.553795926	2.967603084	4.486145046	6.089539457	8.205177555	9.379071562	10.07703557	10.44226239	11.01213633	11.10301693	11.00687205	11.39048355	11.52270601	11.32877815	11.19417183	11.24783179
333	Sample.333		-0.141654427	0.032336771	0.190490665	0.092857113	0.120337739	-0.09379011	0.283026485	-0.077602329	0.17228347	-0.367483761	0.042169018	-0.163680828	0.451098487	0.857178422	1.399714999	2.944810978	4.167507703	6.022738112	7.980147977	9.337271433	10.42048883	11.04357479	11.07075408	10.62547459	11.23497948	11.56598101	10.98592166	11.34462955	10.83457645	11.77774402
334	Sample.334		-0.390851791	-0.201816602	0.195830519	0.133776199	0.236552003	0.389780087	-0.31739728	0.260891343	0.079609602	0.075903372	0.058137961	0.409243827	0.380807713	0.99127363	1.488397116	3.122399958	4.575958636	6.253759436	8.403534809	9.362504408	9.764111014	10.81789951	10.82946491	10.63076312	10.92836869	11.13971582	11.0935875	11.29849054	11.29804963	11.52797332
335	Sample.335		-0.022295205	0.200022528	0.07292326	-0.377079408	0.288434023	-0.004773759	-0.188866287	-0.051543503	0.139856425	0.221493708	0.161096666	0.247031122	0.30782619	0.700455524	1.742474292	2.622654521	4.041587891	6.169374285	8.274086463	8.98136941	10.09833304	10.8432553	11.0500202	11.44934023	11.17640316	11.00587001	11.41388103	11.32715775	11.13279448	11.347326
336	Sample.336		0.361924884	0.033550499	-0.072082973	0.077789058	-0.056000304	0.126483023	-0.081839481	0.023414909	0.09975501	0.14218383	0.334319245	0.528304518	0.709320439	1.093596922	1.694059887	2.806676004	4.40708059	5.991846135	8.192881659	9.169659657	10.12111566	10.81325437	11.16492207	11.05461492	11.18287913	11.41780616	11.0877865	10.96033172	11.2069757	11.44840032
337	Sample.337		0.091110314	0.496478437	0.156922612	0.115518807	0.076852996	0.087056697	0.02528629	-0.027388789	-0.173245111	0.332409729	0.119369472	0.462938316	0.67113947	0.721841806	1.916833429	2.432368136	4.591164644	6.240256209	8.451403924	9.46211202	10.18193571	10.47470537	10.64572008	11.07128114	10.82443376	11.38078715	10.72332885	10.96673033	11.2463821	11.34890864
338	Sample.338		0.069951699	0.087314585	-0.05457109	0.275980787	0.171814628	0.062417526	0.132703955	-0.045827971	0.16767506	-0.071230757	0.091074094	0.122770839	0.683655002	0.784961982	1.365812874	2.973658131	4.10370715	6.462767975	8.086974835	9.018929167	10.47124476	10.58616561	11.30932437	10.96886536	11.52540606	11.25000515	11.20855899	11.21048483	11.47776153	11.37481537
339	Sample.339		-0.357003548	0.268139736	0.010689887	-0.223682395	0.163722809	0.374737291	-0.053192787	-0.145022305	0.055383458	0.056270276	0.205536917	0.199440975	0.456486926	0.699853704	1.735635926	2.79564275	4.421231259	6.424161484	8.080550456	9.275571246	10.19080709	10.71649582	10.96998897	11.32134479	11.08493658	11.3144966	11.55742834	11.31562003	11.23288005	11.43018554
340	Sample.340		0.026995825	0.276969549	0.098301061	-0.072185866	-0.139010208	0.052460221	0.083718555	0.111525039	0.099267027	-0.023274085	-0.204061312	0.083450568	0.685885769	0.752512725	1.526645318	2.866635385	4.507418211	6.499242875	7.930310154	9.601945112	10.10306571	10.77772462	11.09567068	11.26180542	10.96184787	11.32012262	10.99913658	11.27407074	11.53646971	11.46296769
341	Sample.341		0.209539259	-0.180524333	-0.127697891	0.293794377	-0.023450565	-0.163103495	-0.413483118	0.427688943	-0.145322216	0.194063325	0.216845219	0.188437581	0.808661965	0.989840621	1.71057295	2.462116399	4.15417027	6.461900985	8.096029097	9.561651314	10.05413941	10.29407356	10.8451242	11.22457855	11.38165385	11.51181718	11.22224447	11.33220437	11.07192114	11.2485057
342	Sample.342		-0.120425602	-0.060884597	0.039871885	0.095948082	0.242085385	0.039559733	0.146301663	-0.242084378	0.04770338	0.098832112	0.102008016	0.253211664	0.480139653	0.512034559	1.881934136	3.180965118	4.634774316	6.325408667	7.931754755	9.252772478	10.35446598	10.51150172	10.7735807	10.73282745	10.87182157	11.28010448	11.25291549	11.2767212	11.1982948	11.07840062
343	Sample.343		0.243638448	0.219592327	-0.033653895	-0.167845828	0.020225442	0.03765996	-0.231448699	-0.007206845	0.087711663	-0.003614031	-0.053558948	0.104003797	0.480055572	0.536153418	1.557005842	2.393677117	4.182422185	6.581905305	8.243811996	9.523821088	10.52197354	11.08574239	10.94803261	11.05441946	11.24372587	11.08865688	11.1207252	11.44207784	11.29061672	10.83022047
344	Sample.344		-0.161135096	-0.121525735	-0.0156511	-0.573691227	0.346407655	-0.097230935	0.064128706	0.153504837	0.214162893	-0.028849559	0.286295434	0.531439099	0.870296467	1.307968841	1.46010735	2.762251853	4.543068533	6.337389738	7.855257027	9.637484948	10.13814864	10.67755129	10.5236574	11.18600089	11.03532432	11.45265259	11.36977737	11.45199915	11.25239766	11.14261622
345	Sample.345		-0.001832874	-0.005753152	0.091449419	-0.04997092	0.039105102	0.04833201	-0.05686904	0.042750324	-0.207910999	0.35209066	0.319998367	0.096219912	0.421816995	0.901810583	1.505633644	2.591653889	4.398699701	6.381645541	8.374598549	9.226654156	10.40416786	10.43955659	11.01987151	11.36227062	11.2081142	11.45059325	10.86285617	11.34626953	11.04304918	11.11357058
346	Sample.346		0.055894184	-0.104310673	0.181963389	-0.349609944	0.102815763	0.269206855	0.259387257	-0.038429526	0.248670967	-0.124714105	-0.07244258	0.068067655	0.743121682	0.694457281	1.47056668	2.502184649	4.17282905	6.572076348	8.276647647	9.612195815	9.990292003	10.98383269	10.87824411	11.47961071	10.9384669	11.30674754	11.08803092	11.3137712	10.99597321	11.2397926
347	Sample.347		0.392224044	0.137141233	-0.169644982	-0.073579011	0.185861475	-0.23261403	-0.132833812	0.29280798	0.274473118	0.160789191	0.457078903	0.327183815	0.62163488	0.941241842	1.534516155	2.565556727	4.313328848	6.238958767	8.202527395	9.081696167	9.961137233	10.77701833	11.3832216	10.99463142	11.37612919	11.07989755	11.64559041	11.28244256	11.25609484	10.99792522
348	Sample.348		0.204197057	0.045073223	-0.144411532	-0.200884556	-0.047821212	0.110000902	-0.062507985	0.00062824	0.028410504	0.259915257	0.38846889	0.145697076	0.24098381	0.990355358	1.308118878	2.91558607	4.643463431	6.48464323	8.231682554	9.31980012	10.19545248	10.87321632	10.94593741	11.14090746	11.00225589	11.2440418	11.2710742	11.16138089	11.73184921	11.019256
349	Sample.349		0.230487776	0.628253281	0.404476578	0.091062994	0.066530838	0.15309466	-0.058817193	-0.052049696	0.013599331	-0.388731885	0.071672482	-0.088859536	0.561342456	0.967034279	1.182301888	2.781531361	4.465939337	6.655195172	8.131888766	9.373794099	10.32332666	10.89978053	10.82135727	11.30137131	11.08868554	11.64629954	11.55332358	10.92977367	11.18721276	11.79264085
350	Sample.350		-0.092562332	0.105344323	0.142846834	0.106621576	0.262407428	0.185637945	0.110517451	0.13122139	-0.130965828	0.125344723	0.053325236	0.088342819	0.474927499	0.885196799	1.270346913	2.673879967	4.340817644	6.767624159	7.892663109	9.437713773	10.09145412	10.6994678	11.1485514	11.45529498	11.28827126	11.49189798	10.98616344	11.26307831	11.20747637	11.20985255
351	Sample.351		0.019372722	0.084150431	0.371923021	0.051559348	0.289817771	-0.211064095	-0.135829344	-0.330845846	-0.091208776	0.354712191	0.089182359	0.409606627	0.681247373	0.79828849	1.536198242	3.032895098	4.319360034	6.400426654	8.041749099	9.153942806	10.17606259	10.77093022	11.05756149	11.19851628	11.02760697	11.23679552	11.19913885	11.13115456	11.22628992	11.61399183
352	Sample.352		0.052097843	-0.216162958	-0.186325137	0.093038342	-0.378613442	-0.275422919	-0.038582389	0.161449581	0.037239607	0.154641968	-0.345479777	0.226292273	0.696339902	0.390184296	1.839979073	2.645822963	4.377536743	6.350736907	7.939816478	9.467166963	10.22575817	11.15505201	10.99257812	10.96170475	11.30337758	11.29946796	11.30613876	10.84482799	11.34959309	11.2743474
353	Sample.353		0.607402522	0.346619484	0.020219106	-0.079435091	0.25601355	0.208263395	0.116851096	-0.042518504	-0.047186038	-0.157075052	0.25514714	0.236242431	0.331535958	0.548842055	1.571844508	3.038694718	4.614512885	6.232607027	8.11949866	9.124530386	10.33504578	11.00671221	11.08393961	11.3529027	11.42739139	11.49660052	11.24817306	11.54979855	11.1440302	11.43223428
354	Sample.354		-0.261724186	0.076827254	-0.035493339	0.051409291	-0.07511227	-0.024343722	-0.46651039	-0.185742214	-0.084610554	0.277757882	0.106735131	0.224237249	0.588839958	0.859723691	1.923853333	2.820121999	4.175767562	6.260334303	8.125123496	9.446885655	10.24896046	10.57568868	10.73112016	11.04820738	11.46199217	10.68278975	11.28987233	11.39218565	11.27571102	11.21027919
355	Sample.355		0.390691704	0.172094673	-0.30030215	0.243249161	-0.219490595	0.027247613	-0.419277225	-0.081130847	0.247980459	0.408766225	0.211932979	0.35721193	0.502567007	1.120808907	1.844422159	3.144744087	4.243732448	6.306659455	8.133915713	9.624492995	10.34697168	11.00402842	11.10720707	11.17509933	11.0802355	11.66635944	11.09767023	11.31657162	11.38447797	11.30338993
356	Sample.356		0.006259648	-0.203465418	-0.003735353	-0.105242941	0.123321469	-0.001057919	-0.402967214	0.05796952	0.002152183	-0.077785246	0.396690881	0.338392149	0.782236301	1.288673735	1.647536398	2.729538369	4.946150232	6.299572472	8.181793766	9.275853073	10.14034209	10.38907862	10.71120619	11.31816644	11.42130405	11.43131549	11.39655471	11.16674792	11.48174321	11.31753222
357	Sample.357		-0.032723663	0.283857357	0.386029657	-0.111320418	0.032179276	-0.470896295	0.201976723	0.125971971	0.215227291	-0.07446885	0.108015864	0.040373501	0.612399724	0.796342782	1.497149976	2.68085575	4.456733952	6.570213723	8.466884266	9.233685877	9.928897467	10.56148039	10.93676109	11.17706902	11.06750422	11.46074121	11.2562349	11.08274044	11.35449106	11.67991332
358	Sample.358		0.208434758	-0.074324893	-0.154774785	0.088526416	0.138673639	0.334281036	-0.049825337	0.117200454	-0.146308686	-0.145020495	0.077563225	0.592629088	0.245533864	0.686985977	1.532930971	2.479648828	4.320547995	6.648793557	8.171002633	9.536079081	10.05001842	10.55819126	10.79994554	11.13470975	11.10379496	11.36879098	11.2773911	11.01867056	11.58909393	11.26436906
359	Sample.359		0.046951517	-0.2735575	0.422658575	0.154470524	0.00551937	0.426777211	-0.067507183	0.015561248	0.326131506	0.174249543	0.258974737	0.233860643	0.38458625	0.763565384	1.931902974	2.717292152	4.495664294	6.63383773	8.309635611	9.09620367	10.33629038	11.03413981	10.66939416	11.56556327	11.45655748	11.33292705	11.01140819	11.09161208	11.2061522	11.36159556
